"","id","csduid","cases_AM_ad","cases_AM_ped","cases_AM_sr","cases_AT_ad","cases_AT_ped","cases_AT_sr","cases_CR_ad","cases_CR_ped","cases_CR_sr","cases_GR_ad","cases_GR_sr","cases_MH_ad","cases_MH_ped","cases_MH_sr","cases_GR_ped","demand.days.total_AM_ad","demand.days.total_AM_ped","demand.days.total_AM_sr","demand.days.total_AT_ad","demand.days.total_AT_ped","demand.days.total_AT_sr","demand.days.total_CR_ad","demand.days.total_CR_ped","demand.days.total_CR_sr","demand.days.total_GR_ad","demand.days.total_GR_sr","demand.days.total_MH_ad","demand.days.total_MH_ped","demand.days.total_MH_sr","demand.days.total_GR_ped","demand.days.nonALC_AM_ad","demand.days.nonALC_AM_ped","demand.days.nonALC_AM_sr","demand.days.nonALC_AT_ad","demand.days.nonALC_AT_ped","demand.days.nonALC_AT_sr","demand.days.nonALC_CR_ad","demand.days.nonALC_CR_ped","demand.days.nonALC_CR_sr","demand.days.nonALC_GR_ad","demand.days.nonALC_GR_sr","demand.days.nonALC_MH_ad","demand.days.nonALC_MH_ped","demand.days.nonALC_MH_sr","demand.days.nonALC_GR_ped","demand.days.LTC_AM_ad","demand.days.LTC_AM_ped","demand.days.LTC_AM_sr","demand.days.LTC_AT_ad","demand.days.LTC_AT_ped","demand.days.LTC_AT_sr","demand.days.LTC_CR_ad","demand.days.LTC_CR_ped","demand.days.LTC_CR_sr","demand.days.LTC_GR_ad","demand.days.LTC_GR_sr","demand.days.LTC_MH_ad","demand.days.LTC_MH_ped","demand.days.LTC_MH_sr","demand.days.LTC_GR_ped","demand.days.ALC.ex.LTC_AM_ad","demand.days.ALC.ex.LTC_AM_ped","demand.days.ALC.ex.LTC_AM_sr","demand.days.ALC.ex.LTC_AT_ad","demand.days.ALC.ex.LTC_AT_ped","demand.days.ALC.ex.LTC_AT_sr","demand.days.ALC.ex.LTC_CR_ad","demand.days.ALC.ex.LTC_CR_ped","demand.days.ALC.ex.LTC_CR_sr","demand.days.ALC.ex.LTC_GR_ad","demand.days.ALC.ex.LTC_GR_sr","demand.days.ALC.ex.LTC_MH_ad","demand.days.ALC.ex.LTC_MH_ped","demand.days.ALC.ex.LTC_MH_sr","demand.days.ALC.ex.LTC_GR_ped","sum.cases","sum.demand.days.total_AM","sum.demand.days.total_AT","sum.demand.days.total_CR","sum.demand.days.total_GR","sum.demand.days.total_MH","sum.demand.days","sum.LTC.days_AM","sum.LTC.days_AT","sum.LTC.days_CR","sum.LTC.days_GR","sum.LTC.days_MH","sum.LTC.days","sum.ALC.ex.LTC.days_AM","sum.ALC.ex.LTC.days_AT","sum.ALC.ex.LTC.days_CR","sum.ALC.ex.LTC.days_GR","sum.ALC.ex.LTC.days_MH","sum.ALC.ex.LTC.days","beds.needed_AM","beds.needed_AT","beds.needed_CR","beds.needed_GR","beds.needed_MH","total.hosp.beds.needed","beds.existing","beds.existing.CR","beds.existing.GR","beds.existing.MH","beds.existing.AT","beds.forecasted.AT","beds.forecasted.CR","beds.forecasted.GR","beds.forecasted.MH","beds.forecasted","utilization.AM","utilization.AT","utilization.CR","utilization.GR","utilization.MH","utilization","utilization.AT.existing","utilization.CR.existing","utilization.GR.existing","utilization.MH.existing","utilization.existing","hosp.caretype.travel.time.total_AM","hosp.caretype.travel.time.total_AT","hosp.caretype.travel.time.total_CR","hosp.caretype.travel.time.total_GR","hosp.caretype.travel.time.total_MH","hosp.caretype.travel.time.avg_AM","hosp.caretype.travel.time.avg_AT","hosp.caretype.travel.time.avg_CR","hosp.caretype.travel.time.avg_GR","hosp.caretype.travel.time.avg_MH","hosp.caretype.travel.distance.total_AM","hosp.caretype.travel.distance.total_AT","hosp.caretype.travel.distance.total_CR","hosp.caretype.travel.distance.total_GR","hosp.caretype.travel.distance.total_MH","hosp.caretype.travel.distance.avg_AM","hosp.caretype.travel.distance.avg_AT","hosp.caretype.travel.distance.avg_CR","hosp.caretype.travel.distance.avg_GR","hosp.caretype.travel.distance.avg_MH","hosp.travel.time.total","hosp.travel.time.avg","hosp.travel.distance.total","hosp.travel.distance.avg","cost_2018","hospital.lat","hospital.long","name","csdname"
"11",11,3546015,10219.0254037832,4008.35898025464,2165.15294478126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16392.5373288191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1843023.45772839,NA,NA,NA,NA,56.2153198360646,NA,NA,NA,NA,2190424.99798668,NA,NA,NA,NA,66.811651974578,NA,NA,NA,NA,1843023.45772839,56.2153198360646,2190424.99798668,66.811651974578,0,44.92505,-78.730244,"HALIBURTON HIGHLANDS HLTH SERV CORP-MIND","Minden Hills"
"12",12,3506008,299883.597390779,11018.9956770986,105805.41652707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416708.009594948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21908397.8324935,NA,NA,NA,NA,26.2874690767152,NA,NA,NA,NA,20291423.948742,NA,NA,NA,NA,24.3472929263657,NA,NA,NA,NA,21908397.8324935,26.2874690767152,20291423.948742,24.3472929263657,0,45.396268,-75.668913,"OTTAWA HOSPITAL ( THE )-RIVERSIDE SITE","Ottawa"
"13",13,3506008,522.524367144028,0,0,2965.63144440768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25461.4958984618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14339.2196536582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10042.8380714697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1079.43817333394,0,0,0,0,0,0,0,0,0,0,0,3488.15581155171,0,25461.4958984618,0,0,0,25461.4958984618,0,10042.8380714697,0,0,0,10042.8380714697,0,1079.43817333394,0,0,0,1079.43817333394,0,70,0,0,0,70,107,0,0,0,107,107,0,0,0,107,0,0.651939467378358,NA,NA,NA,0.651939467378358,0,NA,NA,NA,0.651939467378358,22557.5392787249,128452.068608881,NA,NA,NA,21.585155350762,21.65678220925,NA,NA,NA,17974.1590778038,101175.900252541,NA,NA,NA,17.1993501241344,17.0580704563491,NA,NA,NA,151009.607887606,21.6460525340508,119150.059330345,17.0792340949559,0,45.400911,-75.651282,"CHILDREN'S HOSPITAL OF EASTERN ONTARIO","Ottawa"
"14",14,3506008,3676.91183224552,206.239262944329,1143.87448169821,15577.4205866615,3710.66283607847,10034.4800470959,0,0,0,16.4131261080019,24.9141608506555,664.123379272384,9.90089236375148,51.1124160862686,0,0,0,0,135028.334916073,10224.5642396535,249100.566873455,0,0,0,454.276758449807,1156.01878991106,24293.6175927622,220.295569443569,5094.41467459331,0,0,0,0,76044.273343196,10224.5642396535,75393.5595918468,0,0,0,255.836273286564,349.88441577191,13681.5024629263,220.295569443569,1541.89215406876,0,0,0,0,53259.5456303971,0,165588.082592185,0,0,0,179.181456695919,768.507803314182,9582.18906804519,0,3386.70743495827,0,0,0,0,5724.51594247982,0,8107.82234942661,0,0,0,19.2590284673237,37.626570824964,1029.92606179077,0,165.815085566273,0,35116.053021405,0,394353.466029182,0,1610.29554836086,29608.3278367991,425572.089414342,0,218847.628222582,0,947.689260010101,12968.8965030035,232764.213985595,0,13832.3382919064,0,56.8855992922877,1195.74114735704,15084.9650385558,0,1081,0,5,82,1168,548,0,1,47,500,1081,0,5,82,1168,0,0.999463880549927,NA,0.88235372512924,0.98925251709987,0.998245659162933,0,NA,4.4117686256462,1.72592992345084,2.12764768230348,958847.55760314,1750760.16583889,NA,9651.81307012455,48231.7544577091,95.3692738317743,29.8534636584537,NA,116.772885185761,33.2570088331906,1172510.63889801,1624643.6524232,NA,12492.8833733372,47827.5170101337,116.620715467281,27.7029607949262,NA,151.145699278962,32.9782769372462,2767491.29096987,39.4049309767664,2857474.69170468,40.6861598307034,696770850,45.399374,-75.647569,"OTTAWA HOSPITAL ( THE )-GENERAL SITE","Ottawa"
"15",15,3506008,0,0,0,0,0,0,0,0,0,490.405349559462,1050.30903440907,0,0,0,1.11073840831255,0,0,0,0,0,0,0,0,0,18043.655864104,54668.9064789549,0,0,0,111.073840831255,0,0,0,0,0,0,0,0,0,10161.6945768703,16546.2694648329,0,0,0,111.073840831255,0,0,0,0,0,0,0,0,0,7117.00187542665,36343.251160271,0,0,0,0,0,0,0,0,0,0,0,0,0,764.959411807037,1779.38585385104,0,0,0,0,1541.82512237684,0,0,0,72823.6361838902,0,72823.6361838902,0,0,0,43460.2530356977,0,43460.2530356977,0,0,0,2544.34526565808,0,2544.34526565808,0,0,0,200,0,200,68,0,68,0,0,0,0,200,0,200,0,NA,NA,0.997584057313564,NA,0.997584057313564,NA,NA,2.9340707568046,NA,2.9340707568046,NA,NA,NA,80333.7288756489,NA,NA,NA,NA,26.0515047101477,NA,NA,NA,NA,71384.6677758117,NA,NA,NA,NA,23.1494047994777,NA,80333.7288756489,26.0515047101477,71384.6677758117,23.1494047994777,124633476,45.403155,-75.648444,"OTTAWA HOSPITAL ( THE )-THE REHAB CENTRE","Ottawa"
"16",16,3506008,1727.61653058937,99.9696272696393,540.037019491888,6389.4897945888,1500.40925966797,4155.86540541816,0,0,0,130.187979613417,324.794014492725,622.536935400966,11.0334753018883,50.6154119331625,0,0,0,0,55247.2153136417,4129.95494071164,103143.12645423,0,0,0,4525.20161662315,16784.9307752481,22797.9400773594,221.908101213857,4775.34607826961,0,0,0,0,31113.7239852084,4129.95494071164,31217.6349167329,0,0,0,2548.47005912832,5080.1818701593,12839.1777028286,221.908101213857,1445.32181248766,0,0,0,0,21791.2898561487,0,68568.3470113806,0,0,0,1784.88598068759,11158.4261358407,8992.24544673437,0,3174.59435495709,0,0,0,0,2342.20147228454,0,3357.14452611702,0,0,0,191.845576807236,546.322769248052,966.516927796378,0,155.429910824849,0,15552.555453768,0,162520.296708584,0,21310.1323918712,27795.1942568428,211625.623357298,0,90359.6368675293,0,12943.3121165283,12166.8398016915,115469.788785749,0,5699.34599840156,0,738.168346055288,1121.94683862123,7559.46118307808,0,446,0,59,77,582,276,0,21,46,209,446,0,59,77,582,0,0.99834324410949,NA,0.989558040021883,0.988976846000457,0.996213450818142,0,NA,2.78018687434719,1.65546124221816,2.10071097237739,360245.612179238,704530.311643913,NA,21927.5179267877,44009.7786808315,76.077480492971,29.2439020372031,NA,24.0971271510058,32.1621533396231,439322.604956329,652506.553898707,NA,18500.3271322241,42487.9875484774,92.777138093377,27.0844808597692,NA,20.3308343757316,31.0500350509899,1130713.22043077,36.3513643719826,1152817.47353574,37.061995276681,328113908,45.446127,-75.639183,"HOPITAL MONTFORT","Ottawa"
"17",17,3506008,0,0,0,0,0,0,732.895501182174,0,1400.3397563172,473.321566318014,1250.14381448015,0,0,0,0,0,0,0,0,0,0,72226.2485858041,0,208072.553826549,16322.8371319151,64877.6827800865,0,0,0,0,0,0,0,0,0,0,40675.8521715188,0,62975.9174929786,9192.57642751297,19636.0909824765,0,0,0,0,0,0,0,0,0,0,28488.370123641,0,138324.20603087,6438.25527127409,43129.9265311031,0,0,0,0,0,0,0,0,0,0,3062.02629064435,0,6772.43030270136,692.005433127997,2111.66526650686,0,0,0,0,3856.70063829755,0,0,280298.802412354,81200.5199120016,0,361499.322324355,0,0,166812.576154511,49568.1818023772,0,216380.757956888,0,0,9834.45659334571,2803.67069963486,0,12638.1272929806,0,0,768,223,0,991,445,367,78,0,0,0,768,223,0,991,0,NA,0.999924380751832,0.997610662964575,NA,0.99940373588144,NA,2.09248480767686,2.85214330565513,NA,2.22563843204159,NA,NA,98126.1180799889,83069.9782819018,NA,NA,NA,22.999366275948,24.0996944897815,NA,NA,NA,82038.842725975,70531.5861383773,NA,NA,NA,19.2287377675688,20.4621418347588,NA,181196.096361891,23.4910760978684,152570.428864352,19.779915940235,515529378,45.431931,-75.697012,"BRUYERE CONTINUING CARE INC.","Ottawa"
"18",18,3506008,2961.00768294509,186.511337757293,938.039489545009,12552.2606512932,2996.59245534249,8080.93609447574,0,0,0,0,0,642.109244927809,10.7164065834556,48.4831942565484,0,0,0,0,108767.889588242,8246.39279086364,200619.905357639,0,0,0,0,0,23348.5934017321,235.79713881795,4657.46143616412,0,0,0,0,61255.0937565463,8246.39279086364,60720.2746104794,0,0,0,0,0,13149.2906279563,235.79713881795,1409.64246238408,0,0,0,0,42900.7698941775,0,133369.772284896,0,0,0,0,0,9209.44094036307,0,3096.2260203421,0,0,0,0,4611.19968407154,0,6529.85846226389,0,0,0,0,0,989.861833412746,0,151.592953437938,0,28416.6565571266,0,317634.187736745,0,0,28241.8519767141,345876.039713459,0,176270.542179073,0,0,12305.6669607052,188576.209139778,0,11141.0581463354,0,0,1141.45478685068,12282.5129331861,0,871,0,0,78,949,448,0,0,45,403,871,0,0,78,949,0,0.999116706467908,NA,NA,0.99198637080134,0.998530651481615,0,NA,NA,1.71944304272232,2.1151910452144,706881.910728106,1292622.17071576,NA,NA,47284.1910680742,86.509825884895,27.351538342436,NA,NA,33.7113893211387,897380.431532364,1305583.86187275,NA,NA,51496.201802871,109.823470803509,27.625804249903,NA,NA,36.7143535359885,2046788.27251194,36.0138827099035,2254460.49520799,39.667940714204,560957448,45.392674,-75.721418,"OTTAWA HOSPITAL ( THE )-CIVIC SITE","Ottawa"
"19",19,3506008,766.979051089131,29.7052824911978,277.298274561618,4347.31625893611,975.427282395081,2817.35540096385,0,0,0,0,0,0,0,0,0,0,0,0,37746.293563171,2683.99080773539,70049.6453774696,0,0,0,0,0,0,0,0,0,0,0,0,21257.6824500901,2683.99080773539,21201.4540436762,0,0,0,0,0,0,0,0,0,0,0,0,14888.3598813213,0,46568.1869203169,0,0,0,0,0,0,0,0,0,0,0,0,1600.25123175962,0,2280.0044134765,0,0,0,0,0,0,0,0,0,9214.08155043698,0,110479.929748376,0,0,0,110479.929748376,0,61456.5468016382,0,0,0,61456.5468016382,0,3880.25564523612,0,0,0,3880.25564523612,0,303,0,0,0,303,140,0,0,0,140,303,0,0,0,303,0,0.998959534774412,NA,NA,NA,0.998959534774412,0,NA,NA,NA,2.16203385026176,78101.6993800241,442758.291981234,NA,NA,NA,36.3607840517756,27.1961247105187,NA,NA,NA,86322.0736907747,446960.013528777,NA,NA,NA,40.1878359278634,27.4542125775906,NA,NA,NA,520859.991361258,28.2643467235514,533282.087219551,28.93842887652,188812354,45.394106,-75.720633,"UNIVERSITY OF OTTAWA HEART INSTITUTE","Ottawa"
"20",20,3506008,0,0,0,0,0,0,0,0,0,0,0,2578.41339107087,54.4751360870863,243.854269115277,0,0,0,0,0,0,0,0,0,0,0,0,96774.7909572677,1207.15632222124,26623.8772598674,0,0,0,0,0,0,0,0,0,0,0,0,54500.9213129912,1207.15632222124,8058.06948982938,0,0,0,0,0,0,0,0,0,0,0,0,38171.1097753248,0,17699.2429597631,0,0,0,0,0,0,0,0,0,0,0,0,4102.75986895167,0,866.564810274947,0,2876.74279627324,0,0,0,0,124605.824539356,124605.824539356,0,0,0,0,55870.3527350879,55870.3527350879,0,0,0,0,4969.32467922662,4969.32467922662,0,0,0,0,342,342,197,0,0,189,8,8,0,0,342,350,0,0,NA,NA,0.998204153964242,0.975388059016488,0,NA,NA,1.80627418336387,1.73292294749122,NA,NA,NA,NA,143119.082288338,NA,NA,NA,NA,24.8751960852645,NA,NA,NA,NA,137271.306415971,NA,NA,NA,NA,23.8588077101997,143119.082288338,24.8751960852645,137271.306415971,23.8588077101997,87376464,45.388538,-75.7298,"ROYAL OTTAWA HLTH CARE GROUP-MENTAL HLTH","Ottawa"
"21",21,3506008,1761.79498579923,185.122136083774,576.483981057563,6766.31181722984,1628.81357187577,4377.15999437719,0,0,0,188.465434857248,511.778761533573,286.27457118794,5.90248483423216,21.937259825119,0,0,0,0,58566.242600438,4479.00606329357,108636.6215482,0,0,0,6490.3837960679,26515.2616382163,10536.1291142373,110.069242806421,2140.20026023633,0,0,0,0,32982.909577903,4479.00606329357,32880.3140515998,0,0,0,3655.20703337717,8025.19553167511,5933.6603894306,110.069242806421,647.759988179165,0,0,0,0,23100.4216420034,0,72220.3584527416,0,0,0,2560.01743752763,17627.0365617969,4155.79033597847,0,1422.78016153458,0,0,0,0,2482.91138053158,0,3535.94904385822,0,0,0,275.159325163097,863.029544744302,446.678388828284,0,69.6601105225845,0,16310.0449986615,0,171681.870211931,0,33005.6454342842,12786.3986172801,217473.914263496,0,95320.780094745,0,20187.0539993246,5578.57049751305,121086.404591583,0,6018.86042438981,0,1138.1888699074,516.338499350869,7673.38779364808,0,471,0,91,36,598,273,0,33,21,219,471,0,91,36,598,0,0.998643924101627,NA,0.993696987333561,0.973089696901073,0.99635274780545,0,NA,2.74019472264709,1.66815376611612,2.18248697138337,442529.022632949,719328.812493004,NA,31084.0492856811,17016.8175316526,87.6850339245042,28.1597533603205,NA,22.195149524904,27.0869818297704,561770.933061318,707840.564383464,NA,26916.1099683881,16554.1599018607,111.312254799024,27.7100199036755,NA,19.2190882174521,26.3505339723335,1209958.70194329,37.0924391086164,1313081.76731503,40.2537751251695,355235730,45.334828,-75.807843,"QUEENSWAY-CARLETON HOSPITAL","Ottawa"
"22",22,3502008,14951.9713628515,2125.34787849679,3464.29186280582,702.708378989285,101.773240386615,409.528678475635,38.3299007450267,0,78.429528091612,0,0,0,0,0,0,0,0,0,9231.18915273512,176.241465059747,12222.4534668221,2083.83757312161,0,6197.07250076351,0,0,0,0,0,0,0,0,0,3190.10171376894,176.241465059747,2750.98111459086,720.129736618136,0,1394.8123804789,0,0,0,0,0,0,0,0,0,4818.635119569,0,8490.31890017258,1087.75291538101,0,4304.79215337542,0,0,0,0,0,0,0,0,0,1222.45231939718,0,981.153452058714,275.954921122457,0,497.467966909194,0,0,0,0,0,0,21872.3808308423,0,21629.884084617,8280.91007388512,0,0,29910.7941585021,0,13308.9540197416,5392.54506875643,0,0,18701.499088498,0,2203.6057714559,773.422888031652,0,0,2977.02865948755,0,60,23,0,0,83,71,18,0,0,53,60,23,0,0,83,0,0.98766593993685,0.986409776519966,NA,NA,0.987317846459882,0,1.26041249221996,NA,NA,1.15418846839676,849926.375026222,34169.0631909532,2084.69765693965,NA,NA,20.6879190419086,14.0728061579968,8.9273203787953,NA,NA,1009780.66082403,34683.4396487335,1647.47198226962,NA,NA,24.5789060970935,14.2846562793222,7.054984760908,NA,NA,886180.135874115,20.2579715196004,1046111.57245504,23.9139849599709,12829471,45.599498,-74.607557,"HAWKESBURY AND DISTRICT GENERAL HOSPITAL","Hawkesbury"
"23",23,3501012,38716.6900729021,8230.03721229687,9357.27349303583,2813.63704037766,603.515517914376,1840.84319102666,0,0,0,0,0,0,0,0,0,0,0,0,17513.7695788415,1145.82545264404,21364.938137329,0,0,0,0,0,0,0,0,0,0,0,0,16147.2817039937,1145.82545264404,19429.0713299333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1366.48787484779,0,1935.86680739572,0,0,0,0,0,0,0,0,0,61561.9965275535,0,40024.5331688145,0,0,0,40024.5331688145,0,0,0,0,0,0,0,3302.35468224351,0,0,0,3302.35468224351,0,110,0,0,0,110,135,0,0,0,135,135,0,0,0,135,0,0.812268557459452,NA,NA,NA,0.812268557459452,0,NA,NA,NA,0.812268557459452,1469763.54700402,100251.124716355,NA,NA,NA,13.0520347283401,9.53320709030097,NA,NA,NA,1667243.89954638,105986.20215699,NA,NA,NA,14.8057320661206,10.078574347528,NA,NA,NA,1570014.67172038,12.7514924813856,1773230.10170337,14.4019866291188,0,45.021633,-74.717895,"CORNWALL COMMUNITY HOSPITAL","Cornwall"
"24",24,3501012,0,0,0,0,0,0,0,0,0,45.719457096378,98.7341232453417,354.45982664558,3.01227418065249,10.6997671285979,0,0,0,0,0,0,0,0,0,0,494.45490711984,1037.78950890281,1716.37956470139,14.8296575047507,181.810654016903,0,0,0,0,0,0,0,0,0,0,455.875740470615,943.755898768537,1582.46140086792,14.8296575047507,165.336877772858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.579166649225,94.0336101342728,133.918163833473,0,16.4737762440454,0,512.62544829655,0,0,0,1532.24441602265,1913.01987622304,3445.26429224569,0,0,0,0,0,0,0,0,0,132.612776783498,150.391940077518,283.004716861016,0,0,0,5,6,11,28,0,12,16,0,0,0,12,16,28,0,NA,NA,0.349827492242614,0.327571896613535,0.337110009025997,NA,NA,0.349827492242614,0.327571896613535,0.337110009025997,NA,NA,NA,1867.34546008681,11038.0223167933,NA,NA,NA,6.46347932557092,14.9903119677622,NA,NA,NA,1673.0553683662,13352.4229989188,NA,NA,NA,5.79097923501938,18.1334101829814,12905.3677768801,12.5875215713193,15025.478367285,14.6554159739968,0,45.030081,-74.718358,"CORNWALL COMMUNITY HOSP-GENERAL SITE","Cornwall"
"25",25,3501012,0,0,0,0,0,0,51.1620264173182,0,90.9801179820995,0,0,0,0,0,0,0,0,0,0,0,0,8899.30183835758,0,7087.12782874664,0,0,0,0,0,0,0,0,0,0,0,0,8204.94600582351,0,6444.96657205337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,694.355832534068,0,642.161256693267,0,0,0,0,0,0,142.142144399418,0,0,15986.4296671042,0,0,15986.4296671042,0,0,0,0,0,0,0,0,1336.51708922733,0,0,1336.51708922733,0,0,44,0,0,44,58,58,0,0,0,0,58,0,0,58,0,NA,0.755145473174502,NA,NA,0.755145473174502,NA,0.755145473174502,NA,NA,0.755145473174502,NA,NA,2024.37794561924,NA,NA,NA,NA,7.12096315337259,NA,NA,NA,NA,1575.51583062183,NA,NA,NA,NA,5.54204327393094,NA,NA,2024.37794561924,7.12096315337259,1575.51583062183,5.54204327393094,0,45.020833,-74.734991,"HOTEL DIEU HOSPITAL OF CORNWALL","Cornwall"
"26",26,3507015,24257.9651616519,4577.82547671812,6739.3524125125,1925.66021604898,358.485879212526,1356.78360851546,0,0,0,0,0,404.468534609186,7.68011863111179,18.8501912346993,0,0,0,0,9314.74878997328,639.579694888335,14917.3177250794,0,0,0,0,0,4488.701734949,17.4548150707086,882.341374002524,0,0,0,0,7606.2264278948,639.579694888335,7606.94313157589,0,0,0,0,0,3665.37869492069,17.4548150707086,449.941522891173,0,0,0,0,1095.72261225507,0,5826.13627424033,0,0,0,0,0,528.019821205108,0,344.608942443893,0,0,0,0,612.799749823404,0,1484.23831926322,0,0,0,0,0,295.303218823201,0,87.7909086674583,0,39647.0715991344,0,24871.646209941,0,0,5388.49792402223,30260.1441339633,0,6921.8588864954,0,0,872.628763649001,7794.4876501444,0,2097.03806908662,0,0,383.094127490659,2480.13219657728,0,69,0,0,15,84,92,0,0,24,68,69,0,0,24,93,0,0.987557919791187,NA,NA,0.615125333792492,0.89144628469475,0,NA,NA,0.615125333792492,0.901135918224041,1519670.33576203,97897.4263579854,NA,NA,23350.8508176022,21.3585976813708,13.4440148976826,NA,NA,27.0892267078419,1916283.99732368,112801.972379887,NA,NA,29176.6166570013,26.93290641984,15.4908198670892,NA,NA,33.8476738754852,1640918.61293762,20.6940707945431,2058262.58636057,25.9573091194647,1158358,44.596882,-75.681416,"BROCKVILLE GENERAL HOSP-CHARLES ST SITE","Brockville"
"27",27,3507015,0,0,0,0,0,0,161.7500301205,0,230.472197893418,14.432328674383,34.4290106658887,0,0,0,0,0,0,0,0,0,0,3072.95666422637,0,7193.6819886293,238.13579043733,857.120713802358,0,0,0,0,0,0,0,0,0,0,2509.3112780856,0,3668.34914980357,194.45663898116,437.080489063294,0,0,0,0,0,0,0,0,0,0,361.481364596459,0,2809.57826009429,28.0126470667993,334.758712934774,0,0,0,0,0,0,0,0,0,0,202.16402154432,0,715.754578731438,15.6665043893699,85.2815118042897,0,0,0,0,441.08356735419,0,0,10266.6386528557,1095.25650423969,0,11361.8951570954,0,0,3171.05962469075,362.771360001573,0,3533.83098469233,0,0,917.918600275757,100.94801619366,0,1018.86661646942,0,0,29,4,0,33,47,42,5,0,0,0,42,5,0,47,0,NA,0.669708979312177,0.600140550268322,NA,0.662308082605384,NA,0.669708979312177,0.600140550268322,NA,0.662308082605384,NA,NA,8288.90276387368,1142.70538320151,NA,NA,NA,10.5665897695879,11.6933489608592,NA,NA,NA,9023.45989608241,1231.43761448626,NA,NA,NA,11.5029940319474,12.6013493603859,NA,9431.60814707519,10.6914073036659,10254.8975105687,11.6246651083399,0,44.591874,-75.683491,"BROCKVILLE GENERAL HOSP-GARDEN ST SITE","Brockville"
"28",28,3507014,0,0,0,0,0,0,0,0,0,0,0,72.3670776466603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19667.3296656916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16059.9245392781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2313.52861180436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1293.87651460913,0,0,0,72.3670776466603,0,0,0,0,19667.3296656916,19667.3296656916,0,0,0,0,2313.52861180436,2313.52861180436,0,0,0,0,1293.87651460913,1293.87651460913,0,0,0,0,54,54,59,0,0,59,0,0,0,0,59,59,0,NA,NA,NA,0.913272796177923,0.913272796177923,NA,NA,NA,0.913272796177923,0.913272796177923,NA,NA,NA,NA,13195.8244842227,NA,NA,NA,NA,91.1728434624142,NA,NA,NA,NA,17794.2359297297,NA,NA,NA,NA,122.944275963525,13195.8244842227,91.1728434624142,17794.2359297297,122.944275963525,0,44.604378,-75.662214,"ROYAL OTTAWA HLTH CARE GRP-BROCKVILLE MH","Elizabethtown-Kitley"
"29",29,3509004,33955.3385254559,8074.91485266536,8943.12129691794,1163.13619999565,169.413935379715,726.697891562427,0,0,0,0,0,0,0,0,0,0,0,0,6046.7481481236,330.167733487624,5770.14960833082,0,0,0,0,0,0,0,0,0,0,0,0,5289.72100515951,330.167733487624,5193.38870690987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,757.027142964093,0,576.760901420947,0,0,0,0,0,0,0,0,0,53032.622701977,0,12147.065489942,0,0,0,12147.065489942,0,0,0,0,0,0,0,1333.78804438504,0,0,0,1333.78804438504,0,34,0,0,0,34,85,0,0,0,85,85,0,0,0,85,0,0.39152507622698,NA,NA,NA,0.39152507622698,0,NA,NA,NA,0.39152507622698,3112787.67077298,114762.765619018,NA,NA,NA,30.5334666442759,27.8652119894649,NA,NA,NA,3591070.28342779,130554.950803564,NA,NA,NA,35.2249611323681,31.6996663577494,NA,NA,NA,3227550.436392,30.4298587543896,3721625.23423135,35.0880745154304,0,44.906962,-76.026508,"PERTH & SMITHS FALLS DIST-PERTH SITE","Smiths Falls"
